,USD,JPY,CYP,CZK,DKK,EEK,GBP,HUF,LTL,LVL,MTL,PLN,ROL,SEK,SIT,SKK,CHF,ISK,NOK,TRL,AUD,CAD,HKD,KRW,NZD,SGD,ZAR,BGN,TRY,HRK,RUB,CNY,IDR,MYR,PHP,THB,RON,BRL,MXN,INR,ILS,date
7440,1.0798,115.53,,27.589,7.4576,,0.88738,354.7,,,,4.565,,10.6695,,,1.0513,157.5,11.0568,,1.6805,1.5231,8.3693,1332.6,1.8145,1.5397,20.0761,1.9558,7.4689,7.5693,79.6208,7.6759,16127.82,4.6982,54.778,34.656,4.84,6.3172,25.8966,81.9885,3.8178,2020-05-15
7441,1.0798,115.53,,27.589,7.4576,,0.88738,354.7,,,,4.565,,10.6695,,,1.0513,157.5,11.0568,,1.6805,1.5231,8.3693,1332.6,1.8145,1.5397,20.0761,1.9558,7.4689,7.5693,79.6208,7.6759,16127.82,4.6982,54.778,34.656,4.84,6.3172,25.8966,81.9885,3.8178,2020-05-16
7442,1.0798,115.53,,27.589,7.4576,,0.88738,354.7,,,,4.565,,10.6695,,,1.0513,157.5,11.0568,,1.6805,1.5231,8.3693,1332.6,1.8145,1.5397,20.0761,1.9558,7.4689,7.5693,79.6208,7.6759,16127.82,4.6982,54.778,34.656,4.84,6.3172,25.8966,81.9885,3.8178,2020-05-17
7443,1.0832,116.31,,27.61,7.4548,,0.89153,353.39,,,,4.5596,,10.6103,,,1.0521,157.1,10.9663,,1.6736,1.5202,8.3964,1332.42,1.8096,1.5426,19.8913,1.9558,7.4276,7.558,78.908,7.7068,16077.45,4.732,55.102,34.684,4.8388,6.2701,25.6337,82.1435,3.8321,2020-05-18
7444,1.095,118.0,,27.49,7.4562,,0.89535,350.35,,,,4.551,,10.5685,,,1.0633,156.5,10.9153,,1.6751,1.5251,8.487,1341.19,1.8004,1.5513,19.9649,1.9558,7.4448,7.5713,79.3839,7.7816,16177.5,4.7583,55.567,34.947,4.8428,6.2357,25.8567,82.8535,3.8601,2020-05-19
7445,1.0958,117.95,,27.43,7.4565,,0.89358,350.61,,,,4.5441,,10.5568,,,1.0584,156.5,10.8765,,1.6653,1.5211,8.4926,1345.71,1.7859,1.5503,19.7503,1.9558,7.4419,7.577,78.6001,7.7806,16127.44,4.7684,55.447,34.868,4.842,6.2656,25.6425,82.8635,3.8397,2020-05-20
7446,1.1,118.42,,27.212,7.4563,,0.89943,348.59,,,,4.5298,,10.53,,,1.0628,156.3,10.903,,1.671,1.531,8.5298,1354.6,1.7949,1.5561,19.6577,1.9558,7.4781,7.5805,77.9883,7.8153,16205.75,4.7801,55.649,34.991,4.8423,6.2532,25.5043,83.0545,3.8659,2020-05-21
7447,1.0904,117.26,,27.21,7.4578,,0.89563,349.4,,,,4.5209,,10.5373,,,1.0591,156.3,10.9078,,1.6694,1.5273,8.4571,1353.51,1.787,1.5521,19.2476,1.9558,7.4227,7.5845,77.9139,7.7797,16249.14,4.7569,55.349,34.778,4.8435,6.0857,25.045,82.7265,3.8459,2020-05-22
7448,1.0904,117.26,,27.21,7.4578,,0.89563,349.4,,,,4.5209,,10.5373,,,1.0591,156.3,10.9078,,1.6694,1.5273,8.4571,1353.51,1.787,1.5521,19.2476,1.9558,7.4227,7.5845,77.9139,7.7797,16249.14,4.7569,55.349,34.778,4.8435,6.0857,25.045,82.7265,3.8459,2020-05-23
7449,1.0904,117.26,,27.21,7.4578,,0.89563,349.4,,,,4.5209,,10.5373,,,1.0591,156.3,10.9078,,1.6694,1.5273,8.4571,1353.51,1.787,1.5521,19.2476,1.9558,7.4227,7.5845,77.9139,7.7797,16249.14,4.7569,55.349,34.778,4.8435,6.0857,25.045,82.7265,3.8459,2020-05-24
7450,1.091,117.47,,27.275,7.4568,,0.89515,350.72,,,,4.5031,,10.549,,,1.0597,155.3,10.9358,,1.6678,1.5261,8.4599,1354.63,1.789,1.5545,19.2807,1.9558,7.4352,7.5845,78.2874,7.7856,16048.61,4.7606,55.382,34.89,4.842,6.0243,24.7353,82.7925,3.843,2020-05-25
7451,1.0975,117.92,,27.073,7.4558,,0.88878,349.6,,,,4.4506,,10.5563,,,1.06,154.1,10.8943,,1.6539,1.5184,8.5078,1352.23,1.7717,1.556,19.065,1.9558,7.4014,7.584,77.7494,7.8269,16193.61,4.7889,55.358,34.988,4.844,5.9114,24.3102,82.927,3.8543,2020-05-26
7452,1.0991,118.58,,27.051,7.4583,,0.89595,348.7,,,,4.4372,,10.5608,,,1.0675,151.2,10.8283,,1.6565,1.5126,8.5204,1359.04,1.7719,1.5588,19.1477,1.9558,7.4542,7.5893,78.1096,7.8682,16167.76,4.7783,55.668,35.056,4.8433,5.8679,24.5396,83.245,3.8511,2020-05-27
7453,1.1016,118.68,,27.017,7.4544,,0.89728,349.74,,,,4.4242,,10.548,,,1.0683,150.8,10.8553,,1.6624,1.5155,8.5407,1363.76,1.7776,1.5621,19.1981,1.9558,7.5072,7.59,77.9343,7.8804,16210.04,4.798,55.792,35.108,4.8435,5.8495,24.558,83.4635,3.865,2020-05-28
7454,1.1136,119.29,,26.921,7.4542,,0.90088,348.73,,,,4.4495,,10.487,,,1.072,150.8,10.788,,1.6681,1.528,8.6347,1376.21,1.7863,1.5712,19.4239,1.9558,7.6101,7.587,78.4416,7.9456,16269.7,4.8414,56.231,35.424,4.8493,5.9654,24.57,84.1025,3.9065,2020-05-29
7455,1.1136,119.29,,26.921,7.4542,,0.90088,348.73,,,,4.4495,,10.487,,,1.072,150.8,10.788,,1.6681,1.528,8.6347,1376.21,1.7863,1.5712,19.4239,1.9558,7.6101,7.587,78.4416,7.9456,16269.7,4.8414,56.231,35.424,4.8493,5.9654,24.57,84.1025,3.9065,2020-05-30
7456,1.1136,119.29,,26.921,7.4542,,0.90088,348.73,,,,4.4495,,10.487,,,1.072,150.8,10.788,,1.6681,1.528,8.6347,1376.21,1.7863,1.5712,19.4239,1.9558,7.6101,7.587,78.4416,7.9456,16269.7,4.8414,56.231,35.424,4.8493,5.9654,24.57,84.1025,3.9065,2020-05-31
7457,1.1116,119.75,,26.859,7.4549,,0.89673,345.45,,,,4.4278,,10.4635,,,1.0686,151.0,10.789,,1.6488,1.5228,8.6165,1364.44,1.7824,1.5669,19.3993,1.9558,7.5743,7.5895,77.4378,7.9327,16240.48,4.8004,55.947,35.204,4.8437,5.9276,24.452,83.938,3.8947,2020-06-01
7458,1.1174,120.83,,26.645,7.4541,,0.89083,345.67,,,,4.3993,,10.452,,,1.0741,151.0,10.6798,,1.631,1.5106,8.6609,1364.42,1.768,1.5668,19.2755,1.9558,7.5698,7.5848,76.8001,7.9413,16107.32,4.7797,56.071,35.271,4.8423,5.9499,24.4448,84.039,3.8864,2020-06-02
7459,1.1194,121.54,,26.66,7.4547,,0.89065,345.89,,,,4.4135,,10.4588,,,1.0793,151.0,10.6777,,1.628,1.5173,8.6757,1364.09,1.7532,1.5656,19.0844,1.9558,7.5703,7.572,77.0055,7.9599,15885.35,4.7703,55.923,35.339,4.8393,5.7993,24.2772,84.5055,3.8769,2020-06-03
7460,1.125,122.48,,26.623,7.4557,,0.89685,344.9,,,,4.4372,,10.4172,,,1.0786,148.5,10.6048,,1.6276,1.5203,8.7189,1368.73,1.751,1.5758,19.0059,1.9558,7.5868,7.5725,77.8132,8.0066,15856.88,4.8077,56.109,35.539,4.8373,5.6989,24.4761,84.932,3.9068,2020-06-04
7461,1.133,123.77,,26.589,7.4564,,0.89448,344.62,,,,4.4425,,10.425,,,1.0866,148.9,10.5403,,1.6227,1.5237,8.7809,1365.57,1.7392,1.5775,19.0823,1.9558,7.6747,7.5715,77.8155,8.0349,15882.4,4.8345,56.457,35.65,4.8382,5.7329,24.6466,85.63,3.9172,2020-06-05
7462,1.133,123.77,,26.589,7.4564,,0.89448,344.62,,,,4.4425,,10.425,,,1.0866,148.9,10.5403,,1.6227,1.5237,8.7809,1365.57,1.7392,1.5775,19.0823,1.9558,7.6747,7.5715,77.8155,8.0349,15882.4,4.8345,56.457,35.65,4.8382,5.7329,24.6466,85.63,3.9172,2020-06-06
7463,1.133,123.77,,26.589,7.4564,,0.89448,344.62,,,,4.4425,,10.425,,,1.0866,148.9,10.5403,,1.6227,1.5237,8.7809,1365.57,1.7392,1.5775,19.0823,1.9558,7.6747,7.5715,77.8155,8.0349,15882.4,4.8345,56.457,35.65,4.8382,5.7329,24.6466,85.63,3.9172,2020-06-07
7464,1.1285,123.41,,26.585,7.4555,,0.89173,344.16,,,,4.4333,,10.3978,,,1.0861,149.5,10.4603,,1.6156,1.5126,8.746,1353.2,1.7291,1.57,18.9799,1.9558,7.6574,7.565,77.0563,7.9836,15815.42,4.8159,56.301,35.474,4.8359,5.5702,24.322,85.241,3.8911,2020-06-08
7465,1.1294,122.14,,26.634,7.4568,,0.8912,345.0,,,,4.4464,,10.4188,,,1.077,149.7,10.5418,,1.6267,1.5187,8.753,1353.3,1.7375,1.5708,18.8935,1.9558,7.6859,7.5719,77.7388,8.0025,15917.2,4.8287,56.521,35.418,4.8365,5.4944,24.5766,85.3085,3.8974,2020-06-09
7466,1.1375,122.16,,26.609,7.4553,,0.88963,343.13,,,,4.4524,,10.4605,,,1.0762,150.7,10.5383,,1.622,1.5228,8.8157,1352.17,1.7357,1.5746,18.8376,1.9558,7.7145,7.569,78.1468,8.0305,16022.03,4.8361,56.767,35.422,4.8349,5.5213,24.8255,85.903,3.9045,2020-06-10
7467,1.1348,121.52,,26.679,7.4549,,0.89665,344.85,,,,4.4729,,10.5018,,,1.0697,151.7,10.72,,1.6421,1.5321,8.795,1359.18,1.753,1.5758,19.1372,1.9558,7.7391,7.5675,78.4949,8.025,15904.22,4.8223,56.889,35.122,4.8345,5.6471,25.4183,86.057,3.9183,2020-06-11
7468,1.1304,121.26,,26.698,7.4551,,0.89653,346.0,,,,4.4484,,10.5103,,,1.0697,152.1,10.8475,,1.6447,1.5347,8.7607,1360.45,1.7553,1.5718,19.2794,1.9558,7.7224,7.566,78.7662,7.999,16058.24,4.824,56.763,34.986,4.8343,5.7388,25.445,85.7875,3.9189,2020-06-12
7469,1.1304,121.26,,26.698,7.4551,,0.89653,346.0,,,,4.4484,,10.5103,,,1.0697,152.1,10.8475,,1.6447,1.5347,8.7607,1360.45,1.7553,1.5718,19.2794,1.9558,7.7224,7.566,78.7662,7.999,16058.24,4.824,56.763,34.986,4.8343,5.7388,25.445,85.7875,3.9189,2020-06-13
7470,1.1304,121.26,,26.698,7.4551,,0.89653,346.0,,,,4.4484,,10.5103,,,1.0697,152.1,10.8475,,1.6447,1.5347,8.7607,1360.45,1.7553,1.5718,19.2794,1.9558,7.7224,7.566,78.7662,7.999,16058.24,4.824,56.763,34.986,4.8343,5.7388,25.445,85.7875,3.9189,2020-06-14
7471,1.1253,120.83,,26.683,7.4559,,0.89648,347.06,,,,4.4352,,10.5393,,,1.0679,151.7,10.8894,,1.6476,1.5342,8.7211,1366.08,1.7471,1.5692,19.322,1.9558,7.6967,7.557,78.8516,7.984,16039.58,4.814,56.653,35.008,4.8335,5.8049,25.4098,85.5275,3.9348,2020-06-15
7472,1.1308,121.39,,26.564,7.4561,,0.8937,345.5,,,,4.4272,,10.5136,,,1.0717,152.81,10.7389,,1.6324,1.532,8.7634,1369.11,1.7474,1.5713,19.2518,1.9558,7.7442,7.5475,78.439,8.0041,15978.26,4.8342,56.664,35.18,4.8359,5.7647,24.9681,86.048,3.9244,2020-06-16
7473,1.1232,120.65,,26.561,7.456,,0.89448,344.5,,,,4.4467,,10.5123,,,1.0669,152.4,10.705,,1.6292,1.5204,8.7049,1362.21,1.7395,1.565,19.2289,1.9558,7.7012,7.546,78.1853,7.9602,15948.04,4.8095,56.273,35.055,4.8355,5.8521,24.9416,85.5505,3.8747,2020-06-17
7474,1.1222,120.0,,26.689,7.4556,,0.90028,345.94,,,,4.4647,,10.5525,,,1.0667,153.5,10.7083,,1.6356,1.5218,8.6972,1359.26,1.742,1.5642,19.5334,1.9558,7.6968,7.5463,78.2063,7.9545,15806.19,4.8008,56.302,34.928,4.8393,5.9738,25.2628,85.673,3.8811,2020-06-18
7475,1.121,119.77,,26.683,7.4554,,0.90505,345.44,,,,4.4516,,10.567,,,1.0656,154.6,10.7135,,1.6261,1.5209,8.6889,1353.53,1.7403,1.5623,19.444,1.9558,7.6887,7.5665,77.6565,7.9332,15927.67,4.7854,56.133,34.765,4.8428,6.0029,25.3126,85.352,3.862,2020-06-19
7476,1.121,119.77,,26.683,7.4554,,0.90505,345.44,,,,4.4516,,10.567,,,1.0656,154.6,10.7135,,1.6261,1.5209,8.6889,1353.53,1.7403,1.5623,19.444,1.9558,7.6887,7.5665,77.6565,7.9332,15927.67,4.7854,56.133,34.765,4.8428,6.0029,25.3126,85.352,3.862,2020-06-20
7477,1.121,119.77,,26.683,7.4554,,0.90505,345.44,,,,4.4516,,10.567,,,1.0656,154.6,10.7135,,1.6261,1.5209,8.6889,1353.53,1.7403,1.5623,19.444,1.9558,7.6887,7.5665,77.6565,7.9332,15927.67,4.7854,56.133,34.765,4.8428,6.0029,25.3126,85.352,3.862,2020-06-21
7478,1.1213,119.89,,26.681,7.4543,,0.90328,346.6,,,,4.4493,,10.5525,,,1.0654,155.1,10.7985,,1.6292,1.521,8.6902,1361.3,1.735,1.5639,19.5077,1.9558,7.6829,7.5926,77.8799,7.9348,15988.62,4.7997,56.2,34.76,4.8422,5.9248,25.2313,85.2585,3.8672,2020-06-22
7479,1.1318,121.05,,26.612,7.4537,,0.9063,350.43,,,,4.4371,,10.5175,,,1.0705,156.8,10.7345,,1.6272,1.5269,8.7716,1366.51,1.7391,1.5743,19.4719,1.9558,7.7622,7.577,77.7474,7.9944,16026.29,4.839,56.685,34.995,4.8438,5.9006,25.2497,85.438,3.8808,2020-06-23
7480,1.128,120.3,,26.733,7.453,,0.90343,351.58,,,,4.448,,10.5145,,,1.0679,157.1,10.7958,,1.6342,1.5331,8.7421,1356.39,1.7552,1.5668,19.5264,1.9558,7.7322,7.5745,78.0079,7.9772,15982.07,4.8194,56.453,34.788,4.8433,5.8422,25.4773,85.3285,3.8691,2020-06-24
7481,1.12,120.25,,26.796,7.4534,,0.90133,354.35,,,,4.4653,,10.4865,,,1.0637,155.6,10.8748,,1.6321,1.5282,8.6805,1347.73,1.7465,1.56,19.4883,1.9558,7.6776,7.567,77.7516,7.9206,15988.0,4.7914,56.075,34.647,4.842,6.0012,25.6315,84.712,3.8545,2020-06-25
7482,1.1213,119.93,,26.808,7.4523,,0.90575,355.15,,,,4.4684,,10.4773,,,1.0631,155.0,10.885,,1.6313,1.5318,8.6904,1346.19,1.7428,1.5608,19.3799,1.9558,7.6865,7.5575,77.88,7.9298,15944.89,4.8115,56.053,34.674,4.8426,6.0595,25.5836,84.8215,3.847,2020-06-26
7483,1.1213,119.93,,26.808,7.4523,,0.90575,355.15,,,,4.4684,,10.4773,,,1.0631,155.0,10.885,,1.6313,1.5318,8.6904,1346.19,1.7428,1.5608,19.3799,1.9558,7.6865,7.5575,77.88,7.9298,15944.89,4.8115,56.053,34.674,4.8426,6.0595,25.5836,84.8215,3.847,2020-06-27
7484,1.1213,119.93,,26.808,7.4523,,0.90575,355.15,,,,4.4684,,10.4773,,,1.0631,155.0,10.885,,1.6313,1.5318,8.6904,1346.19,1.7428,1.5608,19.3799,1.9558,7.6865,7.5575,77.88,7.9298,15944.89,4.8115,56.053,34.674,4.8426,6.0595,25.5836,84.8215,3.847,2020-06-28
7485,1.1284,121.07,,26.848,7.4531,,0.9154,356.3,,,,4.4664,,10.478,,,1.0669,155.4,10.9013,,1.6406,1.5409,8.7456,1352.81,1.7533,1.5708,19.4262,1.9558,7.7351,7.569,78.9169,7.9841,16213.08,4.8352,56.258,34.845,4.844,6.1105,25.923,85.192,3.8745,2020-06-29
7486,1.1198,120.66,,26.74,7.4526,,0.91243,356.58,,,,4.456,,10.4948,,,1.0651,155.4,10.912,,1.6344,1.5324,8.6788,1345.83,1.748,1.5648,19.4425,1.9558,7.6761,7.5708,79.63,7.9219,16184.41,4.7989,55.834,34.624,4.8397,6.1118,25.947,84.6235,3.8821,2020-06-30
7487,1.12,120.31,,26.67,7.4528,,0.9043,354.5,,,,4.4583,,10.4965,,,1.062,155.6,10.7736,,1.6268,1.5217,8.6808,1347.84,1.7362,1.563,19.2935,1.9558,7.6777,7.5645,79.6793,7.9151,15976.8,4.8009,55.791,34.709,4.8366,6.096,25.7005,84.622,3.8704,2020-07-01
7488,1.1286,121.24,,26.632,7.4506,,0.90225,351.59,,,,4.474,,10.4635,,,1.0648,156.2,10.6873,,1.6296,1.5343,8.7469,1353.9,1.7297,1.5726,19.0952,1.9558,7.7368,7.5605,79.4434,7.9759,16227.58,4.8366,56.078,35.054,4.8355,5.9823,25.536,84.354,3.8903,2020-07-02
7489,1.1224,120.68,,26.665,7.4516,,0.9012,352.55,,,,4.4687,,10.4715,,,1.0623,156.3,10.6775,,1.6175,1.5233,8.6987,1346.54,1.7204,1.5654,19.1761,1.9558,7.6957,7.557,80.2153,7.931,16286.02,4.8123,55.536,34.918,4.837,6.0117,25.3049,83.821,3.8567,2020-07-03
7490,1.1224,120.68,,26.665,7.4516,,0.9012,352.55,,,,4.4687,,10.4715,,,1.0623,156.3,10.6775,,1.6175,1.5233,8.6987,1346.54,1.7204,1.5654,19.1761,1.9558,7.6957,7.557,80.2153,7.931,16286.02,4.8123,55.536,34.918,4.837,6.0117,25.3049,83.821,3.8567,2020-07-04
7491,1.1224,120.68,,26.665,7.4516,,0.9012,352.55,,,,4.4687,,10.4715,,,1.0623,156.3,10.6775,,1.6175,1.5233,8.6987,1346.54,1.7204,1.5654,19.1761,1.9558,7.6957,7.557,80.2153,7.931,16286.02,4.8123,55.536,34.918,4.837,6.0117,25.3049,83.821,3.8567,2020-07-05
7492,1.1325,121.78,,26.705,7.4516,,0.90505,352.83,,,,4.4689,,10.4848,,,1.0642,157.2,10.6218,,1.623,1.5333,8.7769,1350.51,1.7293,1.5753,19.2761,1.9558,7.7743,7.561,81.3769,7.9498,16328.0,4.8441,55.871,35.158,4.8375,5.9745,25.1207,84.4535,3.8992,2020-07-06
7493,1.129,121.61,,26.681,7.4522,,0.9015,353.62,,,,4.4683,,10.4555,,,1.0643,157.0,10.6428,,1.6261,1.5317,8.7499,1349.06,1.726,1.5751,19.2908,1.9558,7.7508,7.549,80.8888,7.9287,16302.76,4.8259,55.892,35.262,4.8393,6.0701,25.4764,84.4645,3.895,2020-07-07
7494,1.1286,121.39,,26.748,7.4493,,0.89923,355.49,,,,4.4765,,10.431,,,1.0624,157.4,10.6885,,1.6242,1.5338,8.7468,1348.86,1.7237,1.5745,19.1628,1.9558,7.7478,7.5385,80.4584,7.9163,16268.0,4.8219,55.898,35.252,4.8408,6.0439,25.6433,84.6455,3.8949,2020-07-08
7495,1.1342,121.67,,26.622,7.4503,,0.89655,354.25,,,,4.4655,,10.397,,,1.0634,158.7,10.6173,,1.6239,1.5314,8.7901,1354.35,1.7223,1.5774,19.0691,1.9558,7.7845,7.5365,80.0425,7.923,16326.81,4.8345,56.062,35.381,4.8408,6.052,25.6985,85.0455,3.9005,2020-07-09
7496,1.1276,120.48,,26.691,7.4483,,0.8957,353.7,,,,4.4743,,10.398,,,1.0625,159.0,10.7163,,1.6247,1.5336,8.7396,1354.7,1.7189,1.5703,19.0889,1.9558,7.7417,7.5345,80.2104,7.8952,16276.91,4.8109,55.794,35.316,4.8428,6.0691,25.6953,84.841,3.9006,2020-07-10
7497,1.1276,120.48,,26.691,7.4483,,0.8957,353.7,,,,4.4743,,10.398,,,1.0625,159.0,10.7163,,1.6247,1.5336,8.7396,1354.7,1.7189,1.5703,19.0889,1.9558,7.7417,7.5345,80.2104,7.8952,16276.91,4.8109,55.794,35.316,4.8428,6.0691,25.6953,84.841,3.9006,2020-07-11
7498,1.1276,120.48,,26.691,7.4483,,0.8957,353.7,,,,4.4743,,10.398,,,1.0625,159.0,10.7163,,1.6247,1.5336,8.7396,1354.7,1.7189,1.5703,19.0889,1.9558,7.7417,7.5345,80.2104,7.8952,16276.91,4.8109,55.794,35.316,4.8428,6.0691,25.6953,84.841,3.9006,2020-07-12
7499,1.1329,121.4,,26.648,7.4448,,0.89938,353.83,,,,4.4758,,10.3833,,,1.0685,159.4,10.665,,1.6248,1.5366,8.7809,1361.37,1.7226,1.5743,18.9726,1.9558,7.7824,7.534,80.147,7.9309,16342.08,4.8306,55.998,35.562,4.8443,6.0494,25.4857,85.216,3.9026,2020-07-13
7500,1.1375,122.17,,26.638,7.4447,,0.90778,355.48,,,,4.4781,,10.3855,,,1.0691,159.4,10.711,,1.6348,1.5488,8.8171,1371.98,1.7417,1.5846,19.0732,1.9558,7.8111,7.5295,80.837,7.9805,16436.88,4.8588,56.305,35.922,4.8435,6.0925,25.7383,85.7725,3.9092,2020-07-14
7501,1.1444,122.25,,26.587,7.4465,,0.9054,353.25,,,,4.4688,,10.3468,,,1.0783,160.7,10.6275,,1.6293,1.5527,8.8718,1373.55,1.7397,1.5884,18.9061,1.9558,7.8568,7.5308,81.0468,7.9975,16693.94,4.878,56.584,36.037,4.8439,6.0911,25.4759,85.971,3.9244,2020-07-15
7502,1.1414,122.24,,26.693,7.4452,,0.90875,354.08,,,,4.4928,,10.35,,,1.0787,160.0,10.6148,,1.6338,1.5452,8.851,1373.74,1.7439,1.5888,19.0181,1.9558,7.832,7.5356,81.1888,7.9861,16692.98,4.8755,56.499,36.148,4.8433,6.1154,25.5051,85.8555,3.9207,2020-07-16
7503,1.1428,122.53,,26.682,7.4453,,0.91078,353.72,,,,4.4827,,10.333,,,1.0753,160.2,10.5995,,1.636,1.551,8.8617,1376.55,1.7463,1.5887,19.0496,1.9558,7.8413,7.538,81.8409,7.9975,16793.45,4.8723,56.511,36.238,4.8422,6.0839,25.6132,85.67,3.9253,2020-07-17
7504,1.1428,122.53,,26.682,7.4453,,0.91078,353.72,,,,4.4827,,10.333,,,1.0753,160.2,10.5995,,1.636,1.551,8.8617,1376.55,1.7463,1.5887,19.0496,1.9558,7.8413,7.538,81.8409,7.9975,16793.45,4.8723,56.511,36.238,4.8422,6.0839,25.6132,85.67,3.9253,2020-07-18
7505,1.1428,122.53,,26.682,7.4453,,0.91078,353.72,,,,4.4827,,10.333,,,1.0753,160.2,10.5995,,1.636,1.551,8.8617,1376.55,1.7463,1.5887,19.0496,1.9558,7.8413,7.538,81.8409,7.9975,16793.45,4.8723,56.511,36.238,4.8422,6.0839,25.6132,85.67,3.9253,2020-07-19
7506,1.1448,122.63,,26.598,7.448,,0.90575,352.56,,,,4.4592,,10.301,,,1.0736,160.2,10.606,,1.6359,1.5532,8.8744,1377.07,1.7435,1.5909,19.1409,1.9558,7.8508,7.534,81.875,7.9992,16925.87,4.8797,56.5,36.376,4.8418,6.148,25.8217,85.6355,3.9279,2020-07-20
7507,1.1443,122.7,,26.429,7.4449,,0.90055,350.64,,,,4.4362,,10.239,,,1.074,159.3,10.4933,,1.6154,1.5399,8.8704,1367.96,1.7305,1.5891,18.8806,1.9558,7.8369,7.53,81.0833,7.9982,16830.0,4.8764,56.455,36.194,4.8392,6.0416,25.591,85.3805,3.9202,2020-07-21
7508,1.1578,123.94,,26.365,7.4442,,0.91123,349.27,,,,4.4288,,10.2415,,,1.0785,157.8,10.5343,,1.6139,1.554,8.9741,1384.38,1.7328,1.6015,18.952,1.9558,7.9299,7.522,81.9588,8.0999,16867.99,4.9235,57.11,36.546,4.8413,5.992,25.8715,86.288,3.9621,2020-07-22
7509,1.1569,123.98,,26.342,7.4429,,0.91195,347.31,,,,4.4141,,10.264,,,1.0731,157.8,10.6073,,1.6246,1.5486,8.9676,1389.31,1.7384,1.6033,19.2203,1.9558,7.9229,7.5215,82.5723,8.1057,16948.0,4.9267,57.202,36.685,4.8355,5.9524,25.9685,86.577,3.956,2020-07-23
7510,1.1608,123.36,,26.268,7.4438,,0.90985,346.98,,,,4.4046,,10.269,,,1.073,157.8,10.6953,,1.6376,1.5578,8.9978,1396.83,1.7506,1.6083,19.435,1.9558,7.9496,7.517,83.3938,8.1453,16982.0,4.9502,57.316,36.821,4.8325,6.0777,26.0804,86.866,3.9642,2020-07-24
7511,1.1608,123.36,,26.268,7.4438,,0.90985,346.98,,,,4.4046,,10.269,,,1.073,157.8,10.6953,,1.6376,1.5578,8.9978,1396.83,1.7506,1.6083,19.435,1.9558,7.9496,7.517,83.3938,8.1453,16982.0,4.9502,57.316,36.821,4.8325,6.0777,26.0804,86.866,3.9642,2020-07-25
7512,1.1608,123.36,,26.268,7.4438,,0.90985,346.98,,,,4.4046,,10.269,,,1.073,157.8,10.6953,,1.6376,1.5578,8.9978,1396.83,1.7506,1.6083,19.435,1.9558,7.9496,7.517,83.3938,8.1453,16982.0,4.9502,57.316,36.821,4.8325,6.0777,26.0804,86.866,3.9642,2020-07-26
7513,1.176,123.88,,26.193,7.4436,,0.9134,345.91,,,,4.4016,,10.2678,,,1.0838,158.4,10.6683,,1.6472,1.5729,9.1154,1407.15,1.7605,1.6216,19.338,1.9558,8.0552,7.5163,84.0682,8.2344,17075.52,5.0009,57.817,37.05,4.8303,6.0919,26.0083,87.885,4.0143,2020-07-27
7514,1.1717,123.34,,26.251,7.4429,,0.90968,346.98,,,,4.4054,,10.282,,,1.0758,158.6,10.694,,1.6412,1.5693,9.081,1406.13,1.763,1.6168,19.4315,1.9558,8.1283,7.507,84.8413,8.2041,17030.66,4.9827,57.664,36.92,4.8355,6.065,25.8438,87.714,4.0021,2020-07-28
7515,1.1725,123.28,,26.291,7.4427,,0.90385,347.67,,,,4.4194,,10.287,,,1.0766,159.0,10.6573,,1.6348,1.5665,9.0869,1400.22,1.764,1.6142,19.3269,1.9558,8.1748,7.494,84.9125,8.2067,17042.29,4.9755,57.538,36.899,4.8345,6.0149,25.631,87.694,3.9985,2020-07-29
7516,1.1743,123.58,,26.248,7.4426,,0.90268,345.6,,,,4.408,,10.3068,,,1.0744,159.2,10.7213,,1.6446,1.5771,9.1011,1404.16,1.7727,1.6161,19.707,1.9558,8.1978,7.488,86.6233,8.224,17144.78,4.9784,57.682,36.92,4.8318,6.1189,26.0101,87.94,3.9947,2020-07-30
7517,1.1848,124.31,,26.175,7.4442,,0.90053,344.95,,,,4.4034,,10.2835,,,1.0769,160.0,10.7323,,1.6488,1.5898,9.1825,1409.56,1.7771,1.6245,20.096,1.9558,8.2595,7.4815,87.69,8.2637,17364.0,5.023,58.124,36.948,4.8315,6.1219,26.278,88.6355,4.0312,2020-07-31
7518,1.1848,124.31,,26.175,7.4442,,0.90053,344.95,,,,4.4034,,10.2835,,,1.0769,160.0,10.7323,,1.6488,1.5898,9.1825,1409.56,1.7771,1.6245,20.096,1.9558,8.2595,7.4815,87.69,8.2637,17364.0,5.023,58.124,36.948,4.8315,6.1219,26.278,88.6355,4.0312,2020-08-01
7519,1.1848,124.31,,26.175,7.4442,,0.90053,344.95,,,,4.4034,,10.2835,,,1.0769,160.0,10.7323,,1.6488,1.5898,9.1825,1409.56,1.7771,1.6245,20.096,1.9558,8.2595,7.4815,87.69,8.2637,17364.0,5.023,58.124,36.948,4.8315,6.1219,26.278,88.6355,4.0312,2020-08-02
7520,1.1726,124.51,,26.319,7.4466,,0.90013,345.72,,,,4.4201,,10.2958,,,1.0784,160.0,10.7188,,1.6508,1.5755,9.0882,1401.26,1.7701,1.6147,20.2777,1.9558,8.1864,7.4755,86.6018,8.19,17254.0,4.9501,57.579,36.644,4.8355,6.1375,26.269,88.1805,4.0056,2020-08-03
